code,name,establishment,dong,address1,address2,url,coed
1,서울영일초등학교,공립,가리봉동,서울특별시 구로구,17번지.,http://syoungil.sen.es.kr,남녀공학
1,대성중학교,사립,갈현2동,서울특별시 은평구,산53-1.,http://www.dsms.ms.kr,남
1,선정고등학교,사립,갈현동 ,서울특별시 은평구,227-5번지.,http://sunjung.sen.hs.kr,남녀공학
1,서울매봉초등학교,공립,개봉동 ,서울특별시 구로구,3번지.,http://maebong.sen.es.kr,남녀공학
1,서울묘곡초등학교,공립,고덕동 ,서울특별시 강동구,498번지 서울묘곡초등학교.,http://myogok.sen.es.kr,남녀공학
1,서울고산초등학교,공립,고척동 ,서울특별시 구로구,76-10번지.,http://kohsan.sen.es.kr,남녀공학
1,서울고척초등학교,공립,고척동 ,서울특별시 구로구,130번지(경서로 31).,http://gocheok.sen.es.kr,남녀공학
1,경인고등학교,공립,고척동 ,서울특별시 구로구,66-28번지.,http://kyeongin.sen.hs.kr,남녀공학
1,공릉중학교,공립,공릉동 ,서울특별시 노원구,250번지 (화랑대역길 22).,http://kongrung.sen.ms.kr,남녀공학
1,서울동산고등학교,사립,공릉동 ,서울특별시 노원구,481-3.,http://seouldongsan.sen.hs.kr,남녀공학
1,양진중학교,공립,광장동 ,서울특별시 광진구,414-1.,http://yangjin.sen.ms.kr,남녀공학
1,서울개일초등학교,공립,개포동,서울특별시 강남구,174번지.,http://gaeil.sen.es.kr,남녀공학
1,서울구룡초등학교,공립,개포동,서울특별시 강남구,655번지.,http://kuryong.sen.es.kr,남녀공학
1,서울대진초등학교,공립,개포동,서울특별시 강남구,13번지.,http://seouldaejin.sen.es.kr,남녀공학
1,서울양전초등학교,공립,개포동,서울특별시 강남구,183번지.,http://yangjeon.sen.es.kr,남녀공학
1,서울포이초등학교,공립,개포동,서울특별시 강남구,1273번지.,http://poi.sen.es.kr,남녀공학
1,개원중학교,공립,개포동,서울특별시 강남구,184번지.,http://gaewon.sen.ms.kr,남녀공학
1,구룡중학교,공립,개포동,서울특별시 강남구,650번지.,http://www.gury.ms.kr,남녀공학
1,국립국악고등학교,국립,개포동,서울특별시 강남구,1272번지.,http://gugak.sen.hs.kr,남녀공학
1,개포고등학교,공립,개포동,서울특별시 강남구,173번지.,http://gaepo.sen.hs.kr,남녀공학
1,경기여자고등학교,공립,개포동,서울특별시 강남구,152번지.,http://kgg.sen.hs.kr,녀
1,수도전기공업고등학교,사립,개포동,서울특별시 강남구,155번지.,http://sudo.sen.hs.kr,남녀공학
1,국립국악중학교,국립,개포동,서울특별시 강남구,1272번지.,http://gugak.sen.ms.kr,남녀공학
1,경기여자고등학교부설방송통신고등학교,공립,개포동,서울특별시 강남구,152번지.,http://www.kgg.hs.kr,녀
1,서울논현초등학교,공립,논현동,서울특별시 강남구,168번지.,http://nonhyun.sen.es.kr,남녀공학
1,언북중학교,공립,논현동,서울특별시 강남구,69번지.,http://eonbuk.sen.ms.kr,남녀공학
1,서울학동초등학교,공립,논현동 ,서울특별시 강남구,264-7.,http://hakdong.sen.es.kr/,남녀공학
1,서울대곡초등학교,공립,대치동,서울특별시 강남구,510번지.,http://seouldaegok.sen.es.kr,남녀공학
1,서울대치초등학교,공립,대치동,서울특별시 강남구,505,http://daechi.sen.es.kr/,남녀공학
1,서울대현초등학교,공립,대치동,서울특별시 강남구,969번지.,http://daehyun.sen.es.kr,남녀공학
1,서울도곡초등학교,공립,대치동,서울특별시 강남구,924-10.,http://dogok.sen.es.kr,남녀공학
1,단국대학교사범대학부속중학교,사립,대치동,서울특별시 강남구,1013번지.,http://dankook.sen.ms.kr,남
1,대명중학교,공립,대치동,서울특별시 강남구,952,http://daemyeong.sen.ms.kr,남녀공학
1,대청중학교,공립,대치동,서울특별시 강남구,502번지.,http://daecheong.sen.ms.kr,남녀공학
1,휘문중학교,사립,대치동,서울특별시 강남구,952-1번지.,http://whimoon.sen.ms.kr,남
1,단국대학교사범대학부속고등학교,사립,대치동,서울특별시 강남구,1013번지.,http://dan-kook.sen.hs.kr,남
1,휘문고등학교,사립,대치동,서울특별시 강남구,952-1번지.,http://whimoon.hs.kr/,남
1,단국대학교부속소프트웨어고등학교,사립,대치동,서울특별시 강남구,1013,http://dankook.sen.hs.kr,남
1,서울대도초등학교,공립,도곡동,서울특별시 강남구,109번지.,http://sdaedo.sen.es.kr,남녀공학
1,서울언주초등학교,공립,도곡동,서울특별시 강남구,922번지.,http://www.eonju.es.kr,남녀공학
1,대치중학교,공립,도곡동,서울특별시 강남구,460번지.,http://daechi.sen.ms.kr,남녀공학
1,도곡중학교,공립,도곡동,서울특별시 강남구,541-2.,http://dogok.sen.ms.kr,남녀공학
1,숙명여자중학교,사립,도곡동,서울특별시 강남구,91번지.,http://sookmyung.sen.ms.kr,녀
1,은성중학교,사립,도곡동,서울특별시 강남구,938-10.,http://eunseong.sen.ms.kr,남녀공학
1,숙명여자고등학교,사립,도곡동,서울특별시 강남구,91,http://sm.sen.hs.kr,녀
1,은광여자고등학교,사립,도곡동,서울특별시 강남구,938-10번지.,http://eunkwang.sen.hs.kr,녀
1,중앙대학교사범대학부속고등학교,사립,도곡동,서울특별시 강남구,108번지.,http://cau.sen.hs.kr,남녀공학
1,서울봉은초등학교,공립,삼성동,서울특별시 강남구,79-2번지.,http://bongeun.sen.es.kr,남녀공학
1,서울삼릉초등학교,공립,삼성동,서울특별시 강남구,42번지.,http://srng.sen.es.kr,남녀공학
1,봉은중학교,공립,삼성동,서울특별시 강남구,82-7번지.,http://bongeun.sen.ms.kr,남녀공학
1,언주중학교,공립,삼성동,서울특별시 강남구,28번지.,http://eonju.sen.ms.kr,남녀공학
1,서울정애학교,공립,삼성동,서울특별시 강남구,74-13.,http://jungae.sen.sc.kr,남녀공학
1,경기고등학교,공립,삼성동 ,서울특별시 강남구, .,http://kyunggi.sen.hs.kr,남
1,서울대왕초등학교,공립,세곡동,서울특별시 강남구,122-2.,http://daewang.sen.es.kr,남녀공학
1,서울세명초등학교,공립,세곡동,서울특별시 강남구,464-9.,http://semyung.sen.es.kr,남녀공학
1,서울수서초등학교,공립,수서동,서울특별시 강남구,709번지.,http://suseo.sen.es.kr,남녀공학
1,서울왕북초등학교,공립,수서동,서울특별시 강남구,745번지.,http://wangbuk.sen.es.kr,남녀공학
1,대왕중학교,공립,수서동,서울특별시 강남구,750번지.,http://daewang.sen.ms.kr,남녀공학
1,수서중학교,공립,수서동,서울특별시 강남구,710번지.,http://suseo.sen.ms.kr,남녀공학
1,서울세종고등학교,사립,수서동,서울특별시 강남구,711,http://seoulsejong.sen.hs.kr,남녀공학
1,대진디자인고등학교,사립,수서동 ,서울특별시 강남구,733,http://daejindesign.sen.hs.kr,남녀공학
1,서울신구초등학교,공립,신사동,서울특별시 강남구,550-11번지.,http://shingu.sen.es.kr,남녀공학
1,신구중학교,공립,신사동,서울특별시 강남구,621번지.,http://shingu.sen.ms.kr,남녀공학
1,서울압구정초등학교,공립,압구정동,서울특별시 강남구,461번지.,http://www.apgujeong.es.kr/,남녀공학
1,압구정중학교,공립,압구정동,서울특별시 강남구,471번지.,http://apgujeong.sen.ms.kr,남녀공학
1,신사중학교,공립,압구정동,서울특별시 강남구,410,http://sinsa.sen.ms.kr,남녀공학
1,압구정고등학교,공립,압구정동,서울특별시 강남구,470번지.,http://apgujeong.sen.hs.kr,남녀공학
1,청담고등학교,공립,압구정동,서울특별시 강남구,526,http://chungdam.sen.hs.kr,남녀공학
1,현대고등학교,사립,압구정동,서울특별시 강남구,425번지.,http://www.hyundai.hs.kr,남녀공학
1,서울도성초등학교,공립,역삼동,서울특별시 강남구,714번지.,http://seouldoseong.sen.es.kr,남녀공학
1,역삼중학교,공립,역삼동,서울특별시 강남구,767-20.,http://yeoksam.sen.ms.kr,남녀공학
1,진선여자중학교,사립,역삼동,서울특별시 강남구,713,http://jinseon.sen.ms.kr,녀
1,진선여자고등학교,사립,역삼동,서울특별시 강남구,713번지.,http://jinseon.sen.hs.kr,녀
1,서울역삼초등학교,공립,역삼동 ,서울특별시 강남구,833-7번지.,http://yeoksam.sen.es.kr,남녀공학
1,서울대모초등학교,공립,일원동,서울특별시 강남구,736번지.,http://daemo.sen.es.kr,남녀공학
1,서울대청초등학교,공립,일원동,서울특별시 강남구,712번지.,http://daecheong.sen.es.kr,남녀공학
1,서울영희초등학교,공립,일원동,서울특별시 강남구,617번지.,http://younghee.sen.es.kr,남녀공학
1,서울일원초등학교,공립,일원동,서울특별시 강남구,691번지.,http://ilwon.sen.es.kr,남녀공학
1,중동중학교,사립,일원동,서울특별시 강남구,692번지.,http://www.joongdong.ms.kr,남
1,중동고등학교,사립,일원동,서울특별시 강남구,618번지.,www.joongdong.hs.kr,남
1,중산고등학교,사립,일원동,서울특별시 강남구,714,http://www.jungsan.hs.kr,남
1,서울로봇고등학교,공립,일원동,서울특별시 강남구,738,http://www.seoulrobot.hs.kr/,남녀공학
1,밀알학교,사립,일원동,서울특별시 강남구,713번지.,http://miral.sen.sc.kr,남녀공학
1,서울율현초등학교,공립,자곡동,서울특별시 강남구,237,http://yulhyeon.sen.es.kr,남녀공학
1,서울자곡초등학교,공립,자곡동,서울특별시 강남구,642,http://jagok.sen.es.kr,남녀공학
1,세곡중학교,공립,자곡동,서울특별시 강남구,565-4.,http://segok.sen.ms.kr,남녀공학
1,풍문고등학교,사립,자곡동,서울특별시 강남구,175-2번지.,http://poongmoon.sen.hs.kr,남녀공학
1,서울언북초등학교,공립,청담동,서울특별시 강남구,27번지.,http://eonbuk.sen.es.kr,남녀공학
1,서울청담초등학교,공립,청담동,서울특별시 강남구,142번지.,http://cheongdam.sen.es.kr,남녀공학
1,청담중학교,공립,청담동,서울특별시 강남구,청담중학교.,http://cheongdam.sen.ms.kr,남녀공학
1,영동고등학교,사립,청담동,서울특별시 강남구,23-4번지.,http://www.yd.hs.kr,남
1,서울강일초등학교,공립,강일동,서울특별시 강동구,685번지.,http://gangil.sen.es.kr,남녀공학
1,서울강솔초등학교,공립,강일동,서울특별시 강동구, .,http://gangsol.sen.es.kr,남녀공학
1,강명중학교,공립,강일동,서울특별시 강동구,737번지.,http://gangmyoung.sen.ms.kr,남녀공학
1,강동중학교,공립,강일동,서울특별시 강동구,347-3.,http://gang-dong.sen.ms.kr,남녀공학
1,강일고등학교,공립,강일동,서울특별시 강동구,685-1.,http://gang-il.sen.hs.kr,남녀공학
1,서울강덕초등학교,공립,고덕동,서울특별시 강동구,방죽말길 167-1.,http://gangdeok.sen.es.kr,남녀공학
1,서울고덕초등학교,공립,고덕동,서울특별시 강동구,158번지.,http://goduk.sen.es.kr,남녀공학
1,서울명덕초등학교,공립,고덕동,서울특별시 강동구,487-15번지.,http://myungduk.sen.es.kr,남녀공학
1,고덕중학교,공립,고덕동,서울특별시 강동구,223,http://godeok.sen.ms.kr,남녀공학
1,명일중학교,공립,고덕동,서울특별시 강동구,489번지.,http://myungil.sen.ms.kr,남녀공학
1,배재중학교,사립,고덕동,서울특별시 강동구,313번지.,http://paichai.sen.ms.kr,남
1,광문고등학교,사립,고덕동,서울특별시 강동구,295번지.,http://gwangmun.sen.hs.kr,남녀공학
1,배재고등학교,사립,고덕동,서울특별시 강동구,313번지/고덕동길227.,www.paichai.hs.kr,남
1,서울컨벤션고등학교,사립,고덕동,서울특별시 강동구,295-1번지.,http://www.seoul-chs.hs.kr,남녀공학
1,한국구화학교,사립,고덕동,서울특별시 강동구,297번지.,http://kuhwa.sen.sc.kr,남녀공학
1,서울신명초등학교,공립,길2동,서울특별시 강동구,42번지.,http://shinmyung.sen.es.kr,남녀공학
1,서울천동초등학교,공립,길동,서울특별시 강동구,371-1.,http://scd.sen.es.kr,남녀공학
1,서울길동초등학교,공립,길동,서울특별시 강동구,362번지.,http://gildong.sen.es.kr,남녀공학
1,신명중학교,공립,길동,서울특별시 강동구,42,http://sinmyung.sen.ms.kr,남녀공학
1,서울선린초등학교,공립,둔촌동,서울특별시 강동구,91번지.,http://sunrin.sen.es.kr,남녀공학
1,서울한산초등학교,공립,둔촌동,서울특별시 강동구,149번지.,http://www.hansan.es.kr,남녀공학
1,동북중학교,사립,둔촌동,서울특별시 강동구,180-2번지.,http://dongbuk.sen.ms.kr,남
1,한산중학교,공립,둔촌동,서울특별시 강동구,161-1.,http://hansan.sen.ms.kr,남녀공학
1,동북고등학교,사립,둔촌동,서울특별시 강동구,180-2.,http://dongbuk.sen.hs.kr,남
1,둔촌고등학교,공립,둔촌동,서울특별시 강동구,79-3.,http://www.doonchon.hs.kr,남녀공학
1,둔촌중학교,공립,둔촌동 ,서울특별시 강동구,19-1번지.,http://doonchon.sen.ms.kr,남녀공학
1,서울고명초등학교,공립,명일동,서울특별시 강동구,296-1번지.,http://gomyung.sen.es.kr,남녀공학
1,서울대명초등학교,공립,명일동,서울특별시 강동구,234번지 (상암길 271 ).,http://daemyeong.sen.es.kr,남녀공학
1,서울명원초등학교,공립,명일동,서울특별시 강동구,39번지.,http://myongwon.sen.es.kr,남녀공학
1,명일여자고등학교,공립,명일동,서울특별시 강동구,40번지.,http://myungil.sen.hs.kr,녀
1,서울고일초등학교,공립,상일동,서울특별시 강동구,125번지.,http://goil.sen.es.kr,남녀공학
1,서울상일초등학교,공립,상일동,서울특별시 강동구,328번지.,http://seoulsangil.sen.es.kr,남녀공학
1,서울강명초등학교,공립,상일동,서울특별시 강동구,98,http://gme.sen.es.kr,남녀공학
1,서울고현초등학교,공립,상일동,서울특별시 강동구,121,http://gohyeon.sen.es.kr,남녀공학
1,상일여자중학교,사립,상일동,서울특별시 강동구,189번지.,http://sangil.sen.ms.kr,녀
1,한영중학교,사립,상일동,서울특별시 강동구,166번지.,http://www.hanyoung.ms.kr,남녀공학
1,강동고등학교,사립,상일동,서울특별시 강동구,267번지.,http://kangdong.hs.kr,남녀공학
1,상일여자고등학교,사립,상일동,서울특별시 강동구,189번지.,http://sangil.sen.hs.kr,녀
1,한영고등학교,사립,상일동,서울특별시 강동구,166번지.,http://hanyoung.sen.hs.kr,남녀공학
1,한영외국어고등학교,사립,상일동,서울특별시 강동구,166,http://www.hyfl.hs.kr,남녀공학
1,상일미디어고등학교,사립,상일동,서울특별시 강동구,189번지.,http://sangilmedia.sen.hs.kr,남녀공학
1,주몽학교,사립,상일동,서울특별시 강동구,179,http://jumong.sen.sc.kr,남녀공학
1,서울성내초등학교,공립,성내동,서울특별시 강동구,300-3(동심길 15).,http://seongnae.sen.es.kr,남녀공학
1,서울성일초등학교,공립,성내동,서울특별시 강동구,531번지.,http://seongil.sen.es.kr,남녀공학
1,성내중학교,공립,성내동,서울특별시 강동구,530번지.,http://seongnae.sen.ms.kr,남녀공학
1,서울명일초등학교,공립,암사동,서울특별시 강동구,418-18번지.,http://myeongil.sen.es.kr,남녀공학
1,서울선사초등학교,공립,암사동,서울특별시 강동구,186-1번지.,http://sunsa.sen.es.kr,남녀공학
1,서울신암초등학교,공립,암사동,서울특별시 강동구,517번지(신암 2길 19~13).,http://shinam.sen.es.kr,남녀공학
1,강일중학교,공립,암사동,서울특별시 강동구,414-17.,http://kangil.sen.ms.kr,남녀공학
1,신암중학교,공립,암사동,서울특별시 강동구,444번지.,http://sinam.sen.ms.kr,남녀공학
1,선사고등학교,공립,암사동,서울특별시 강동구,448,http://sunsa.sen.hs.kr,남녀공학
1,서울강동초등학교,공립,천호동,서울특별시 강동구,306번지.,http://gangdong.sen.es.kr,남녀공학
1,서울천일초등학교,공립,천호동,서울특별시 강동구,217-70번지.,http://www.chunil.es.kr,남녀공학
1,서울천호초등학교,공립,천호동,서울특별시 강동구,230-9번지.,http://chunho.sen.es.kr,남녀공학
1,동신중학교,사립,천호동,서울특별시 강동구,447-9번지.,http://dongshin.sen.ms.kr,남녀공학
1,성덕여자중학교,사립,천호동,서울특별시 강동구,23-3번지.,http://sd.sen.ms.kr,녀
1,천호중학교,공립,천호동,서울특별시 강동구,38-1.,http://cheonho.sen.ms.kr,남녀공학
1,성덕고등학교,사립,천호동,서울특별시 강동구,23-3번지.,http://ssd.hs.kr,남녀공학
1,천일중학교,공립,천호동 ,서울특별시 강동구,313-5.,http://cheonil.sen.ms.kr,남녀공학
1,서울애화학교,사립,미아3동,서울특별시 강북구,124-2번지.,http://aewha.sen.sc.kr,남녀공학
1,서울미양초등학교,공립,미아동,서울특별시 강북구,837-687번지.,http://mi-yang.sen.es.kr,남녀공학
1,서울삼각산초등학교,공립,미아동,서울특별시 강북구,1353-10.,http://samgaksan.sen.es.kr,남녀공학
1,서울삼양초등학교,공립,미아동,서울특별시 강북구,791-1932번지.,http://samyang.sen.es.kr,남녀공학
1,서울송중초등학교,공립,미아동,서울특별시 강북구,94-1번지.,http://songjoong.sen.es.kr,남녀공학
1,서울송천초등학교,공립,미아동,서울특별시 강북구,438번지.,http://song-cheon.sen.es.kr,남녀공학
1,서울화계초등학교,공립,미아동,서울특별시 강북구,127-2번지(화계새싹길 23-3).,http://hwagye.sen.es.kr,남녀공학
1,영훈초등학교,사립,미아동,서울특별시 강북구,471-2번지.,http://www.younghoon.es.kr,남녀공학
1,성암여자중학교,사립,미아동,서울특별시 강북구,327번지.,http://seongam.sen.ms.kr,녀
1,신일중학교,사립,미아동,서울특별시 강북구,193-1.,http://shinil.sen.ms.kr,남
1,영훈국제중학교,사립,미아동,서울특별시 강북구,471-2번지.,http://www.younghoon.ms.kr,남녀공학
1,창문여자중학교,사립,미아동,서울특별시 강북구,8-16번지.,http://changmun.sen.ms.kr,녀
1,삼각산중학교,공립,미아동,서울특별시 강북구,1357-11번지(벚꽃길59).,http://samgaksan.sen.ms.kr,남녀공학
1,미양중학교,공립,미아동,서울특별시 강북구,837-735.,http://mi-yang.sen.ms.kr,남녀공학
1,영훈고등학교,사립,미아동,서울특별시 강북구,471-2번지.,http://younghoon.sen.hs.kr,남녀공학
1,창문여자고등학교,사립,미아동,서울특별시 강북구,8-16  창문여자고등학교.,http://changmun.sen.hs.kr,녀
1,성암국제무역고등학교,사립,미아동,서울특별시 강북구,327번지(성암학교길 26).,http://seongam.sen.hs.kr,녀
1,미양고등학교,공립,미아동,서울특별시 강북구,837-735.,http://mi-yang.sen.hs.kr,남녀공학
1,신일고등학교,사립,미아동 ,서울특별시 강북구,13번지.,http://www.shin-il.hs.kr,남
1,삼각산고등학교,공립,미아동 ,서울특별시 강북구,1267-38.,http://samgaksan.sen.hs.kr,남녀공학
1,서울번동초등학교,공립,번동,서울특별시 강북구,236번지 서울번동초등학교.,http://beondong.sen.es.kr,남녀공학
1,서울오현초등학교,공립,번동,서울특별시 강북구,248번지.,http://ohhyun.sen.es.kr,남녀공학
1,번동중학교,공립,번동,서울특별시 강북구,231번지.,http://beondong.sen.ms.kr,남녀공학
1,수송중학교,공립,번동,서울특별시 강북구,456-1번지.,http://soosong.sen.ms.kr,남녀공학
1,서울수송초등학교,공립,번동 ,서울특별시 강북구,456번지(충효길 12).,http://soosong.sen.es.kr,남녀공학
1,서울수유초등학교,공립,수유동,서울특별시 강북구,55-5번지.,http://suyu.sen.es.kr,남녀공학
1,서울우이초등학교,공립,수유동,서울특별시 강북구,409번지(우이새싹길 11).,http://wooi.sen.es.kr,남녀공학
1,서울유현초등학교,공립,수유동,서울특별시 강북구,466-52번지.,http://youhyeon.sen.es.kr,남녀공학
1,강북중학교,공립,수유동,서울특별시 강북구,694,http://kangbuk.sen.ms.kr,남녀공학
1,수유중학교,공립,수유동,서울특별시 강북구,491-61.,http://suyu.sen.ms.kr,남녀공학
1,인수중학교,공립,수유동,서울특별시 강북구,551번지(인수봉길 275).,http://insu.sen.ms.kr,남녀공학
1,화계중학교,공립,수유동,서울특별시 강북구, 491-28번지(화계사길 63).,http://hwagye.sen.ms.kr,남녀공학
1,혜화여자고등학교,공립,수유동,서울특별시 강북구,468-43번지.,http://hyehwa-h.sen.hs.kr,녀
1,서울정인학교,공립,수유동,서울특별시 강북구,468-305번지.,http://jeongin.sen.sc.kr,남녀공학
1,한빛맹학교,사립,수유동,서울특별시 강북구,484-21번지.,http://www.hanbit.sc.kr,남녀공학
1,서울효정학교,사립,수유동,서울특별시 강북구, .,http://hyojeong.sen.sc.kr,남녀공학
1,서울인수초등학교,공립,수유동 ,서울특별시 강북구,551-19번지.,http://insu.sen.es.kr,남녀공학
1,서라벌중학교,사립,우이동,서울특별시 강북구,103-9번지.,http://sorabol.sen.ms.kr,남
1,서울가양초등학교,공립,가양동,서울특별시 강서구,1484,http://kayang.sen.es.kr,남녀공학
1,서울양천초등학교,공립,가양동,서울특별시 강서구,272-11번지.,http://yangcheun.sen.es.kr,남녀공학
1,서울탑산초등학교,공립,가양동,서울특별시 강서구,1473번지.,http://top.sen.es.kr,남녀공학
1,경서중학교,공립,가양동,서울특별시 강서구,1483번지.,http://gyeongseo.sen.ms.kr,남녀공학
1,성재중학교,공립,가양동,서울특별시 강서구,성재중학교.,http://sungjae.sen.ms.kr,남녀공학
1,동양고등학교,사립,가양동,서울특별시 강서구,1464번지.,http://dongyang.sen.hs.kr,남
1,영등포공업고등학교,사립,가양동,서울특별시 강서구,1468,http://www.younggong.hs.kr,남
1,세현고등학교,공립,가양동,서울특별시 강서구,1491,http://sehyun.sen.hs.kr,남녀공학
1,서울서진학교,공립,가양동,서울특별시 강서구, .,http://seojin.sen.sc.kr,남녀공학
1,서울공항초등학교,공립,공항동,서울특별시 강서구,743-5번지.,http://www.konghang.es.kr,남녀공학
1,서울송정초등학교,공립,공항동,서울특별시 강서구,22-16.,http://sjes.es.kr,남녀공학
1,공항중학교,공립,공항동,서울특별시 강서구,12-3번지.,http://gonghang.sen.ms.kr,남녀공학
1,송정중학교,공립,공항동,서울특별시 강서구,768-1번지.,http://www.songjeong.ms.kr,남녀공학
1,서울내발산초등학교,공립,내발산동,서울특별시 강서구,707 (검덕산길 104번지).,http://nbs.sen.es.kr,남녀공학
1,서울발산초등학교,공립,내발산동,서울특별시 강서구,산412.,http://balsan.sen.es.kr,남녀공학
1,서울수명초등학교,공립,내발산동,서울특별시 강서구,"(내발산동, 서울수명초등학교).",http://sumyeong.sen.es.kr,남녀공학
1,덕원중학교,사립,내발산동,서울특별시 강서구,산59-2번지.,http://deokwon.sen.ms.kr,남녀공학
1,명덕여자중학교,사립,내발산동,서울특별시 강서구,169-1번지.,http://myungduk.sen.ms.kr,녀
1,화곡중학교,사립,내발산동,서울특별시 강서구,715번지.,http://hwagok.sen.ms.kr,남
1,수명중학교,공립,내발산동,서울특별시 강서구,757,http://sumyeong.sen.ms.kr,남녀공학
1,덕원여자고등학교,사립,내발산동,서울특별시 강서구,산59-2번지.,http://deokwon.sen.hs.kr,녀
1,명덕고등학교,사립,내발산동,서울특별시 강서구,169-1번지.,http://www.myungduk.hs.kr,남
1,명덕여자고등학교,사립,내발산동,서울특별시 강서구,169-1번지.,http://www.mdgh.hs.kr,녀
1,화곡고등학교,사립,내발산동,서울특별시 강서구,산48-3.,http://hwagok.sen.hs.kr,남
1,명덕외국어고등학교,사립,내발산동,서울특별시 강서구,169-1 명덕외국어고등학교.,http://www.mdfh.or.kr,남녀공학
1,화곡보건경영고등학교,사립,내발산동,서울특별시 강서구,715번지.,http://hwagok-gii.sen.hs.kr,녀
1,수명고등학교,공립,내발산동,서울특별시 강서구,758,http://sumyeong.sen.hs.kr,남녀공학
1,덕원예술고등학교,사립,내발산동 ,서울특별시 강서구,산59-2번지.,http://dwarts.sen.hs.kr,남녀공학
1,서울등명초등학교,공립,등촌동,서울특별시 강서구,690-2번지.,http://dungmyong.sen.es.kr,남녀공학
1,서울등양초등학교,공립,등촌동,서울특별시 강서구,691,http://dungyang.sen.es.kr,남녀공학
1,서울등원초등학교,공립,등촌동,서울특별시 강서구,704-1번지 .,http://deungwon.sen.es.kr,남녀공학
1,서울등촌초등학교,공립,등촌동,서울특별시 강서구,520-4.,http://www.deungchon.es.kr,남녀공학
1,서울등현초등학교,공립,등촌동,서울특별시 강서구,702-5번지.,http://deunghyun.sen.es.kr,남녀공학
1,서울백석초등학교,공립,등촌동,서울특별시 강서구,650-14번지.,http://bsbs.sen.es.kr,남녀공학
1,유석초등학교,사립,등촌동,서울특별시 강서구,82-1.,http://yooseok.sen.es.kr,남녀공학
1,서울등마초등학교,공립,등촌동,서울특별시 강서구,강서구 등촌동 산86.,http://dma.sen.es.kr,남녀공학
1,등명중학교,공립,등촌동,서울특별시 강서구,690-4번지.,http://www.deungmyoung.ms.kr,남녀공학
1,등원중학교,공립,등촌동,서울특별시 강서구,707-4.,http://deungwon.sen.ms.kr,남녀공학
1,등촌중학교,사립,등촌동,서울특별시 강서구,534-9.,http://deungchon.sen.ms.kr,남녀공학
1,마포중학교,사립,등촌동,서울특별시 강서구,82-1.,http://mapo.sen.ms.kr,남
1,백석중학교,공립,등촌동,서울특별시 강서구,벽소길 52-1.,www.baekseok.ms.kr,남녀공학
1,경복여자고등학교,사립,등촌동,서울특별시 강서구,131번지.,http://kb.sen.hs.kr,녀
1,대일고등학교,사립,등촌동,서울특별시 강서구,563-2번지.,http://www.daeil.hs.kr,남
1,마포고등학교,사립,등촌동,서울특별시 강서구,82-1번지.,http://mapo.sen.hs.kr,남
1,영일고등학교,사립,등촌동,서울특별시 강서구,525번지.,http://youngil.sen.hs.kr,남
1,등촌고등학교,공립,등촌동,서울특별시 강서구,691-2번지.,http://dch.sen.hs.kr,남녀공학
1,경복비즈니스고등학교,사립,등촌동 ,서울특별시 강서구,131번지.,http://kbb.sen.hs.kr,녀
1,서울가곡초등학교,공립,마곡동,서울특별시 강서구,153-7번지.,http://gagok.sen.es.kr,남녀공학
1,서울공진초등학교,공립,마곡동,서울특별시 강서구,749-2  서울공진초등학교.,http://kongjin.sen.es.kr,남녀공학
1,마곡중학교,공립,마곡동,서울특별시 강서구,736-1 .,http://magok.sen.ms.kr,남녀공학
1,마곡하늬중학교,공립,마곡동,서울특별시 강서구, .,http://magokhanui.sen.ms.kr,남녀공학
1,공항고등학교,공립,마곡동,서울특별시 강서구,541번지.,http://konghang.sen.hs.kr,남녀공학
1,서울개화초등학교,공립,방화동,서울특별시 강서구,501번지.,http://gaehwa.sen.es.kr,남녀공학
1,서울방화초등학교,공립,방화동,서울특별시 강서구,542-2.,http://banghwa.sen.es.kr,남녀공학
1,서울삼정초등학교,공립,방화동,서울특별시 강서구,798,http://esamjeong.sen.es.kr,남녀공학
1,서울송화초등학교,공립,방화동,서울특별시 강서구,240-6번지.,http://www.songhwa.es.kr,남녀공학
1,서울정곡초등학교,공립,방화동,서울특별시 강서구,836번지.,http://jk.sen.es.kr,남녀공학
1,서울치현초등학교,공립,방화동,서울특별시 강서구,833(배움터길21).,http://chihyeon.sen.es.kr,남녀공학
1,방원중학교,공립,방화동,서울특별시 강서구,808번지.,http://bangwon.sen.ms.kr,남녀공학
1,방화중학교,공립,방화동,서울특별시 강서구,636-2.,http://banghwa.sen.ms.kr,남녀공학
1,삼정중학교,공립,방화동,서울특별시 강서구,856  삼정중학교.,http://samjeong.sen.ms.kr,남녀공학
1,한서고등학교,사립,방화동,서울특별시 강서구,478-34.,http://hanseo.sen.hs.kr,남녀공학
1,강서공업고등학교,공립,방화동,서울특별시 강서구,834번지.,http://gangseo-th.hs.kr,남녀공학
1,서울항공비즈니스고등학교,사립,방화동,서울특별시 강서구,242-8번지.,http://sab.sen.hs.kr,남녀공학
1,서울염동초등학교,공립,염창동,서울특별시 강서구,45-4.,http://yeomdong.sen.es.kr,남녀공학
1,서울염창초등학교,공립,염창동,서울특별시 강서구,269번지.,http://yeomchang.sen.es.kr,남녀공학
1,서울염경초등학교,공립,염창동,서울특별시 강서구,79,http://yeomkyoung.sen.es.kr,남녀공학
1,염창중학교,공립,염창동,서울특별시 강서구,85번지.,http://yumchang.sen.ms.kr,남녀공학
